symbol,name,mktcap,nmc,turnoverratio
SH603703,盛洋科技,288732.9,288732.9,3.44569
SH603706,东方环宇,289600,105594.70315,5.43488
SH603707,健友股份,4420772.300217,2287157.700261,1.48373
SH603708,家家悦,2516950.8,2516950.8,0.40941
SH603709,中源家居,187840,46960,5.85
SH603711,香飘飘,1264967.5775,147779.9015,5.14415
SH603712,七一二,2752952,1306713.6288,1.86987
SH603713,密尔克卫,1480678.199896,650922.555486,2.85423
SH603716,塞力斯,303817.833029,283197.689347,0.55935
SH603717,天域生态,201174.47168,201174.47168,2.6131
SH603718,海利生物,1120560,1120560,0.70744
SH603719,XD良品铺,3045595,311395,4.52162
SH603721,中广天择,335660,158921.911514,12.43898
SH603722,阿科力,273133.875,126507.38,4.51612
SH603725,天安新材,150933.72,96698.55069,1.86082
SH603726,朗迪集团,248030.0032,248030.0032,1.22703
SH603727,博迈科,404602.56,404602.56,1.08309
SH603728,鸣志电器,573664,573664,1.03652
SH603729,龙韵股份,156154.474,156154.474,2.10283
SH603730,岱美股份,1336783.91324,243080.371271,3.80539
SH603733,仙鹤股份,1020816,103416,6.00868
SH603737,三棵树,2284433.998524,2263627.608615,0.71701
SH603738,泰晶科技,382936.0455,382936.0455,8.71657
SH603739,蔚蓝生物,403680.87,194121.36,7.41662
SH603755,日辰股份,844823.405127,211262.22,6.55775
SH603757,大元泵业,251627.936,75068,2.7062
SH603758,秦安股份,293116.428732,293116.428732,0.37717
SH603766,隆鑫通用,802934.86335,802934.86335,1.91852
SH603767,中马传动,209064.934,203976.584,0.31073
SH603768,常青股份,250308,250308,0.58804
SH603773,沃格光电,318408.641496,216525.70863,1.99653
SH603776,永安行,340645.28,217941.314392,2.82512
SH603777,来伊份,563869.691532,559699.127004,1.64392
SH603778,乾景园林,176000,176000,0.32418
SH603779,ST威龙,171698.563464,157612.319712,0.24683
SH603786,科博达,2975143.6,298183.6,1.98903
SH603787,新日股份,365772,365772,4.80812
SH603788,宁波高发,366272.841656,366272.841656,0.79778
SH603789,星光农机,347880,347880,0.96798
SH603790,雅运股份,274218.88,88247.06332,10.38975
SH603797,联泰环保,372713.66649,372713.66649,0.80215
SH603798,康普顿,200800,200800,0.74505
SH603799,华友钴业,4464615.089712,4219762.794552,5.2838
SH603800,道森股份,224640,224640,0.36712
SH603801,志邦家居,600320.07168,295168.548864,5.56259
SH603803,瑞斯康达,472003.279397,472003.279397,1.0181
SH603806,福斯特,3259456.2,3259456.2,1.26718
SH603808,歌力思,422294.82597,422294.82597,2.0542
SH603809,豪能股份,284757.6984,156727.5192,2.9
SH603810,丰山集团,353933.32,168478.353576,3.72977
SH603811,诚意药业,475092.24,475092.24,7.46276
SH603813,原尚股份,148265.94,79027.74,2.39051
SH603815,交建股份,1014467,101446.7,6.07355
SH603816,顾家家居,2763884.733154,2714712.578514,0.42832
SH603817,海峡环保,272702.73609,272702.73609,0.42846
SH603818,曲美家居,392896.308,389232.48,0.3894
SH603819,神力股份,229244.83932,228421.10172,1.29274
SH603822,嘉澳环保,170260.457389,170260.457389,1.30114
SH603823,百合花,639450,199915.32568,4.03857
SH603825,华扬联众,808289.307,331747.6855,28.66777
SH603826,坤彩科技,1582308,1582308,0.4177
SH603828,柯利达,280908.813429,280898.28,1.85395
SH603829,洛凯股份,167040,75585.6,2.96658
SH603833,欧派家居,4916005.4268,4916005.4268,0.35154
SH603838,四通股份,238945.28,238945.28,0.44368
SH603839,安正时尚,526534.52152,526534.52152,2.02737
SH603843,正平股份,246961.8522,246961.8522,0.82847
SH603848,好太太,571826,101395.73,1.51641
SH603855,华荣股份,517586.65,508192.45,1.81222
SH603856,东宏股份,378724.3642,135040.633,10.25399
SH603858,步长制药,3134780.35506,3134780.35506,1.10024
SH603859,能科股份,461985.6194,430783.53232,1.98082
SH603860,中公高科,185103.68,67123.68,2.2435
SH603861,白云电器,369681.176822,334645.706758,0.18583
SH603863,松炀资源,310488.152,77622.792,30.84463
SH603866,桃李面包,3340507.71327,3340507.71327,0.51259
SH603867,新化股份,344120,86030,11.38407
SH603868,飞科电器,2179742.4,2179742.4,0.63961
SH603869,新智认知,565040.56896,565040.56896,0.3111
SH603871,嘉友国际,466699.52,116674.88,1.98242
SH603876,鼎胜新材,643503.4326,355051.2294,1.74581
SH603877,太平鸟,692459.2509,689348.38434,0.24631
SH603878,武进不锈,337782.4576,335743.2288,3.56274
SH603879,永悦科技,249713.352,249713.352,4.78821
SH603880,南卫股份,323178.7,157630.410925,10.71228
SH603881,数据港,1891277.428348,1891277.428348,1.86898
SH603882,金域医学,3740916.99409,2284653.63656,2.30241
SH603883,老百姓,3014904.5017,2818754.50885,2.09548
SH603885,吉祥航空,1826547.921853,1669425.520133,0.49497
SH603886,元祖股份,409920,409920,1.36783
SH603887,城地股份,796981.335062,567415.105628,1.73601
SH603888,新华网,1199476.85096,1199476.85096,0.83148
SH603889,新澳股份,295277.665876,295277.665876,1.56763
SH603890,春秋电子,655920.09,324374.5512,8.53706
SH603893,瑞芯微,2679820,273000,8.07957
SH603895,天永智能,221455.92,67139.86986,3.33296
SH603896,寿仙谷,431431.292304,423195.152904,1.2693
SH603897,长城科技,329154.112485,102471.323985,3.66799
SH603898,好莱客,449235.209566,449235.209566,0.45454
SH603899,晨光文具,4881978.8864,4842880,0.59436
SH603900,莱绅通灵,281231.39184,281231.39184,1.50979
SH603901,永创智能,318557.04385,318557.04385,0.6837
SH603903,中持股份,282126.62016,281503.54176,9.91194
SH603906,龙蟠科技,476588.448,474057.36,5.65613
SH603908,牧高笛,172460.34,172460.34,3.85616
SH603909,合诚股份,221426.31,218863.155,0.47703
SH603912,佳力图,489659.3098,255755.7919,11.12779
SH603915,国茂股份,619005.4064,166903.0064,3.18194
SH603916,苏博特,954504.53,404797.071,1.69897
SH603917,合力科技,206662.4,105779.928016,8.99803
SH603918,金桥信息,250887.78884,248734.89576,0.75087
SH603919,金徽酒,805528.875236,780195.739908,3.06472
SH603920,世运电路,985259.236,973333.322,1.90021
SH603922,金鸿顺,199296,49824,1.86472
SH603926,铁流股份,186504.9264,184580.136,0.67755
SH603927,中科软,2501176,250117.6,2.79515
SH603928,兴业股份,219139.2,219139.2,0.42046
SH603929,亚翔集成,356951.28,356951.28,3.7492
SH603933,睿能科技,271664.82,67922.82,9.90387
SH603936,博敏电子,591452.872236,531921.027816,1.80691
SH603937,丽岛新材,332119.2,120614.64612,9.5329
SH603938,三孚股份,350939.3442,118688.2842,3.9097
SH603939,益丰药房,4411567.380528,4271957.51598,0.56256
SH603948,建业股份,372800,93200,5.6294
SH603949,雪龙集团,311412.197,77862.66,7.29101
SH603950,长源东谷,570701.73,142675.4325,8.375
SH603955,大千生态,218509.2,182091,0.46033
SH603956,威派格,713483.1675,147165.6675,2.90311
SH603958,哈森股份,152804.08,152804.08,0.78515
SH603959,百利科技,387672.32,387672.32,1.31954
SH603960,克来机电,684777.443064,678565.117659,1.90917
SH603963,大理药业,190040.5,111648.79375,0.90342
SH603966,法兰泰克,205705.11,204543.066,0.72089
SH603967,中创物流,392266.7157,98066.7157,2.62035
SH603968,醋化股份,299972.16,299972.16,1.76509
SH603969,银龙股份,369199,369199,2.8241
SH603970,中农立华,282624.141312,140605.581312,2.13068
SH603976,正川股份,408693.6,103524.732414,15.59409
SH603977,国泰集团,429130.466906,337120.4704,4.03836
SH603978,深圳新星,323040,153689.67192,1.6429
SH603979,金诚信,586325.47416,586325.47416,1.33428
SH603980,吉华集团,501900,501900,0.30682
SH603982,泉峰汽车,340791.2884,137715.04,7.43225
SH603983,丸美股份,3510755,358955,6.3374
SH603985,恒润股份,320232.64,320232.64,3.75218
SH603986,兆易创新,10653766.15476,8974650.04899,3.05843
SH603987,康德莱,673453.725,673453.725,2.33603
SH603988,中电电机,289296,289296,3.08328
SH603989,XD艾华集,1081199.904736,1081199.904736,0.75477
SH603990,麦迪科技,579029.641624,576688,8.16198
SH603991,至正股份,232549.19376,232549.19376,5.24774
SH603992,松霖科技,656453.137546,67117,2.29512
SH603993,洛阳钼业,8186112.180957,6695327.808957,1.07699
SH603995,甬金股份,530541,132641,6.90181
SH603996,*ST中新,64832.4,64832.4,0.49117
SH603997,继峰股份,706286.01549,436323.777,0.85886
SH603998,方盛制药,290242.11768,286964.01768,2.78957
SH603999,读者传媒,357696,357696,1.01498
SH605001,威奥股份,666092.88,166534.24,7.91684
SH605166,聚合顺,352465.999,88116.779,0.1231
SH605168,三人行,1844080.89,461020.89,20.4141
SH605288,凯迪股份,617450,154362.5,7.54315
SH688001,华兴源创,1847006,177106.208776,8.46357
SH688002,睿创微纳,2140005,262571.4,3.38136
SH688003,天准科技,560084.8,134420.352,3.98839
SH688004,博汇科技,649792,147165.876,33.41811
SH688005,容百科技,1567014.9495,152712,6.98407
SH688006,杭可科技,1836580,183268.242,5.02819
SH688007,光峰科技,1170429.033312,157415.56848,2.2872
SH688008,澜起科技,10080199.517658,705630.353898,3.67601
SH688009,中国通号,6480969.228,771120,1.32524
SH688010,福光股份,601119.724902,147221.031612,2.84899
SH688011,新光光电,414700,99320.052832,5.37546
SH688012,中微公司,11387751.887967,1094740.041852,7.33339
SH688015,交控科技,723200,156138.88,3.61469
SH688016,心脉医疗,2108815.750806,431482.867134,3.20208
SH688018,乐鑫科技,1486160,341063.038225,4.10008
SH688019,安集科技,1550764.696,356416.368,7.43852
SH688020,方邦股份,829040,198969.6,6.76422
SH688021,奥福环保,558605.745152,137332,12.61169
SH688022,瀚川智能,461160,112250.614,3.50943
SH688023,安恒信息,2125111.137675,464655.994968,2.28487
SH688025,杰普特,478931.06656,114943.459915,6.37262
SH688026,洁特生物,810000,183677.6412,6.74536
SH688028,沃尔德,431200,105594.412,6.4261
SH688029,南微医学,3026417.98,730753.837638,3.76443
SH688030,山石网科,810825.319546,173891.141435,6.24465
SH688033,天宜上佳,1126779.079068,115295.899608,3.92393
SH688036,传音控股,4965600,471521.669598,4.97741
SH688037,芯源微,979440,227652.755,11.61791
SH688039,当虹科技,733840,157775.6,8.49573
SH688051,佳华科技,941000.112,215437.11696,10.3347
SH688058,宝兰德,552000,131100,11.37727
SH688066,航天宏图,869088.731588,209820.1336,5.35814
SH688068,热景生物,393205.267802,89393.168508,17.35698
SH688078,龙软科技,290711.75,66151.021104,6.65558
SH688080,映翰通,486801.27801,110737.57107,11.65964
SH688081,兴图新科,322883.2,73369.81119,4.60853
SH688085,三友医疗,1487025.207,307672.227576,9.43348
SH688086,紫晶存储,1200164.994912,275182.510592,6.75389
SH688088,虹软科技,3085194,313018.935078,2.65306
SH688089,嘉必优,566760,126368.592723,8.19813
SH688090,瑞松科技,437843.822,99606.442,4.37542
SH688096,京源环保,281108.97,63980.35546,8.92011
SH688098,申联生物,855043.9,101306.9453,7.57894
SH688099,晶晨股份,2215525.68,213197.241451,2.41852
SH688100,威胜信息,1364500,109119.024065,5.84357
SH688101,三达膜,717174.24,172235.51124,12.4843
SH688106,金宏气体,1828842.9184,384609.35104,22.73725
SH688108,赛诺医疗,872070,101032.5,17.19838
SH688111,金山办公,12986370,1991619,1.689
SH688116,天奈科技,1047534.968088,250588.742022,11.81592
SH688118,普元信息,385893,91649.5875,4.97331
SH688122,XD西部超,1497677.168,142514.06,5.10409
SH688123,聚辰股份,874411.749612,199488.010464,7.15576
SH688126,沪硅产业,7408536.62,1343612.038313,17.25978
SH688128,中国电研,818708,96891.327016,4.82665
SH688138,清溢光电,671002,159601.9,7.46389
SH688139,海尔生物,1607870.884818,385889.012762,5.43221
SH688157,松井股份,909270.8,206809.919562,37.06313
SH688158,优刻得,3088710.11884,319731.5783,5.38663
SH688159,有方科技,504878.978965,102764.227085,7.37119
SH688166,博瑞医药,2275090,216133.55,3.48683
SH688168,安博通,486210,115474.875,2.95465
SH688169,石头科技,2559333.34613,596344.8854,2.78477
SH688177,百奥泰,2327129.6,306938.55924,4.41528
SH688178,万德斯,355545.981452,80880.120422,4.21354
SH688181,八亿时空,592730.198016,124611.71712,7.39699
SH688186,广大特材,585040,134968.49725,9.39684
SH688188,柏楚电子,1472500,355242.24475,2.03942
SH688189,南新制药,723940,165728.874596,12.66445
SH688196,卓越新能,465360,111686.4,4.25777
SH688198,佰仁医疗,950400,201960,8.85923
SH688199,XD久日新,618865.9152,150344.73272,2.97302
SH688200,华峰测控,1581637.0581,342333.59215,4.33478
SH688202,美迪西,737614,156742.975,5.96243
SH688208,道通科技,2284650,230245.153587,2.9468
SH688218,江苏北人,325383.82,74525.387145,3.53983
SH688222,成都先导,2109580.2,182421.31986,8.10364
SH688228,开普云,492625.18272,106496.496732,6.1999
SH688233,神工股份,831520,190036.968399,4.78693
SH688258,卓易信息,781826.709681,185684.28984,5.94788
SH688266,泽璟制药,1842960,420869.971606,2.38938
SH688268,华特气体,965160,218987.629644,11.53838
SH688278,特宝生物,2602706.4,244436.108238,11.01774
SH688288,鸿泉物联,407400,86572.5,8.68902
SH688298,东方生物,1587600,360685.08441,8.30508
SH688299,长阳科技,762370.020746,182721.030156,5.72167
SH688300,联瑞新材,533980.7874,126820.73203,9.605
SH688310,迈得医疗,295609.6,70207.28,6.64421
SH688312,燕麦科技,756132.72792,163584.00416,16.33982
SH688318,财富趋势,1855426.1,428295.21185,24.54776
SH688321,微芯生物,2468610,258903,3.51378
SH688333,铂力特,410240,97432,7.1305
SH688357,建龙微纳,291991,69371.85,4.43253
SH688358,祥生医疗,601280,144307.2,6.26862
SH688360,德马科技,503949.755318,114549.203106,12.14288
SH688363,华熙生物,6345600,635560.4896,3.70659
SH688365,光云科技,2301740,185354.95496,16.11411
SH688366,昊海生科,1541563.0604,133032.832108,4.24651
SH688368,晶丰明源,476476,113660.464645,3.63483
SH688369,致远互联,540081.924745,129357.4418,4.34809
SH688388,嘉元科技,1353164.236,326322.064738,12.32088
SH688389,普门科技,1231979.6,106652.9,6.75383
SH688396,华润微,4798040.81947,935742.554648,5.06151
SH688398,赛特新材,477840,108715.40922,5.99012
SH688399,硕世生物,1266192,300823.2,12.66378
SH688466,金科环境,495611.48,112821.950332,21.19155
SH688505,N复旦,3859100,336920.2425,75.77892
SH688516,奥特维,518510.85,106257.986545,7.99381
SH688566,吉贝尔,824225.5144,169580.421788,9.46123
SH688588,凌志软件,1790444.773428,161759.64108,16.74734
SH688598,金博股份,678560,155086.1603,7.24729
SH688599,天合光能,3277821.804375,452104.30635,12.07602
SZ000001,平安银行,24839575.29344,24839363.4304,0.79333
SZ000002,万 科Ａ,30148015.061595,25210866.261585,0.82084
SZ000004,国农科技,481953.665,245048.39728,4.21784
SZ000005,世纪星源,281570.799972,281413.700372,0.39391
SZ000006,深振业Ａ,816747.00283,815726.32306,3.98578
SZ000007,全新好,320464.4407,285776.9407,2.91715
SZ000008,神州高铁,814773.036378,780932.143767,0.57761
SZ000009,中国宝安,2004049.250805,1976561.254983,5.31453
SZ000010,*ST美丽,320563.192783,204169.055718,0.18154
SZ000011,深物业A,942242.944452,832357.833483,5.96253
SZ000012,南 玻Ａ,1458578.750825,929603.196475,0.88066
SZ000014,沙河股份,207554.637423,207554.637423,2.60787
SZ000016,深康佳Ａ,1656666.440704,1098443.1184,2.66758
SZ000017,*ST中华A,131220.811386,72109.479904,1.47082
SZ000019,深粮控股,910502.85066,328810.96153,4.21075
SZ000020,深华发Ａ,276648.518779,176998.587007,0.84758
SZ000021,深科技,3433919.353242,3429409.367376,3.21994
SZ000023,深天地Ａ,216876.00312,216876.00312,1.67669
SZ000025,特 力Ａ,784526.1424,714856.5424,1.17063
SZ000026,飞亚达,388780.067948,323898.462144,1.00912
SZ000027,深圳能源,2164612.41178,2164612.41178,0.2427
SZ000028,国药一致,1921433.899704,1650388.509,2.07662
SZ000029,深深房Ａ,1093604.46,963884.46,0
SZ000030,富奥股份,1160563.903151,1128083.63767,2.81147
SZ000031,大悦城,2207451.369585,934067.32337,0.55935
SZ000032,深桑达Ａ,774786.864375,771156.8625,0.73517
SZ000034,神州数码,1528562.604258,1124375.549367,2.34611
SZ000035,中国天楹,1246745.984718,1169942.395336,0.31725
SZ000036,华联控股,646995.2349,644844.285144,0.53581
SZ000037,深南电A,724520.640392,407350.601222,0.24666
SZ000038,深大通,604330.696364,268280.777332,9.652
SZ000039,中集集团,2682383.951896,1140948.81472,0.57726
SZ000040,东旭蓝天,446062.161,318102.201,2.22784
SZ000042,中洲控股,669484.956973,666785.013748,0.12052
SZ000045,深纺织Ａ,365704.992022,328137.918082,1.47252
SZ000046,泛海控股,1964163.847968,1956183.389874,0.32967
SZ000048,京基智农,990934.641722,990779.388002,0.42929
SZ000049,德赛电池,1037853.469642,1028065.883642,3.35151
SZ000050,深天马Ａ,3020981.500225,2697657.677025,1.17539
SZ000055,方大集团,470136.506832,293013.732528,1.04477
SZ000056,皇庭国际,425179.39664,327149.819446,0.53446
SZ000058,深 赛 格,858781.093055,373908.38343,2.3706
SZ000059,华锦股份,746939.664779,746938.050827,0.52467
SZ000060,中金岭南,1363619.794914,1363127.990542,0.55515
SZ000061,农 产 品,1320238.093918,1319037.135774,1.52735
SZ000062,深圳华强,1471594.416054,1469808.558792,0.74501
SZ000063,中兴通讯,19775619.180768,14900523.813642,5.29512
SZ000065,北方国际,577900.157283,505486.044197,0.3524
SZ000066,中国长城,3885697.584331,3305181.869043,1.95989
SZ000068,华控赛格,330188.240192,330188.240192,0.86451
SZ000069,华侨城Ａ,5011731.419565,4298475.066899,0.80963
SZ000070,特发信息,790364.412816,769712.761048,2.96964
SZ000078,海王生物,1185148.217253,1124815.281447,2.85783
SZ000088,盐 田 港,1108996.2,1108996.2,2.15854
SZ000089,深圳机场,1570889.443894,1570889.443894,1.10435
SZ000090,天健集团,1294901.985762,1294812.066933,2.45794
SZ000096,广聚能源,580800,561932.8,0.36347
SZ000099,中信海直,418188.5898,418188.5898,0.80382
SZ000100,TCL科技,8319989.812185,7786984.308345,3.13687
SZ000150,宜华健康,330891.978989,303858.321234,1.13779
SZ000151,中成股份,256910.64,231360.163356,1.35995
SZ000153,丰原药业,240660.88833,240534.44433,3.74138
SZ000155,川能动力,596900,596900,2.85249
SZ000156,华数传媒,1609654.185946,1437771.663451,1.00933
SZ000157,中联重科,5062515.594163,4122262.132014,0.60889
SZ000158,常山北明,1590623.637395,1562060.63905,2.37644
SZ000159,国际实业,228325.846675,228325.846675,1.3787
SZ000166,申万宏源,11518374.4976,10365830.5343,0.60943
SZ000301,东方盛虹,2344908.975204,709013.61099,0.77678
SZ000333,美的集团,41849356.449509,40889254.466897,0.47402
SZ000338,潍柴动力,10869407.23615,5815652.22625,1.02254
SZ000400,许继电气,1349141.939442,1349065.44732,1.05285
SZ000401,冀东水泥,2257100.88095,2256582.697925,2.04574
SZ000402,金 融 街,2005571.967597,2004700.767366,0.249
SZ000403,双林生物,1917315.721812,1896571.843812,1.53469
SZ000404,长虹华意,244990.584608,244507.224896,0.9175
SZ000407,胜利股份,286027.5132,284616.74475,0.49913
SZ000408,*ST藏格,1134460.548018,269413.582365,1.36378
SZ000409,ST地矿,212036.43057,168336.96626,0.53467
SZ000410,*ST沈机,820125.504728,818605.334228,0.12759
SZ000411,英特集团,279310.60707,232615.363662,0.7054
SZ000413,东旭光电,1575818.78245,1337642.71135,1.06811
SZ000415,渤海租赁,1898648.033574,1089050.757428,0.51933
SZ000416,民生控股,263808.261024,263693.984608,9.61714
SZ000417,合肥百货,469490.2884,468974.525502,2.40263
SZ000419,通程控股,242981.446785,242850.622401,1.656
SZ000420,吉林化纤,411877.691104,411658.232326,0.76285
SZ000421,南京公用,242802.300016,242802.300016,0.27084
SZ000422,ST宜化,237036.811968,237022.627776,0.30091
SZ000423,东阿阿胶,2365595.899329,2365038.071121,1.00458
SZ000425,徐工机械,4747203.06858,4238992.666218,1.00612
SZ000426,兴业矿业,1317266.821023,1057786.10631,3.12484
SZ000428,华天酒店,351529.47,351514.34175,0.92137
SZ000429,粤高速Ａ,1438474.614688,896309.487584,0.3237
SZ000430,张家界,191883.583164,157244.1912,0.89625
SZ000488,晨鸣纸业,1446494.8836,826384.41708,0.96422
SZ000498,山东路桥,549988.279933,549964.343683,0.60758
SZ000501,鄂武商Ａ,1161948.016541,1160081.212305,4.93945
SZ000502,绿景控股,121426.481799,120459.607749,1.35967
SZ000503,国新健康,1056116.0897,1056066.4201,0.9155
SZ000504,ST生物,331514.630664,330556.285864,0.39919
SZ000505,京粮控股,566294.245529,316373.560874,3.96383
SZ000506,中润资源,217390.156074,217309.004874,0.86305
SZ000507,珠海港,494055.619245,446679.61605,2.42928
SZ000509,*ST华塑,131251.815603,131251.299807,6.65379
SZ000510,新金路,254028.999918,229132.808469,1.7304
SZ000513,丽珠集团,4399753.52971,2808493.86027,1.39124
SZ000514,渝 开 发,328226.905385,328226.905385,0.34716
SZ000516,国际医学,804188.115216,787032.66912,0.48666
SZ000517,荣安地产,792796.698765,615837.959184,0.35147
SZ000518,四环生物,433443.169462,433434.526753,4.89262
SZ000519,中兵红箭,1256088.201764,1255126.206136,4.65401
SZ000520,长航凤凰,370422.54453,370422.54453,0.61147
SZ000521,长虹美菱,313379.3643,261734.2593,2.05237
SZ000523,广州浪奇,350791.016875,350463.449024,0.82659
SZ000524,岭南控股,414859.121543,414816.577673,0.23332
SZ000525,红 太 阳,487849.21332,482592.45552,0.96019
SZ000526,紫光学大,524744.308685,524744.308685,8.05385
SZ000528,柳 工,954921.130272,946323.372428,0.76496
SZ000529,广弘控股,423247.98925,413166.173325,1.85961
SZ000530,冰山冷热,288378.677394,204832.308276,0.57203
SZ000531,穗恒运Ａ,502165.70706,502165.70706,0.60946
SZ000532,华金资本,395725.17432,394395.108408,1.89368
SZ000533,顺钠股份,189974.4,188348.16,0.87136
SZ000534,万泽股份,483916.534464,483643.474464,1.14737
SZ000536,*ST华映,442565.24848,442093.05952,0.75755
SZ000537,广宇发展,1398753.06072,385050.903331,1.3499
SZ000538,云南白药,11781490.792691,5553640.877297,1.52382
SZ000539,粤电力Ａ,1858600.531044,904083.09216,0.18038
SZ000540,中天金融,2178634.205169,2168697.363931,1.10065
SZ000541,佛山照明,723461.961618,554510.755084,2.00034
SZ000543,皖能电力,915812.785724,723319.975112,0.51085
SZ000544,中原环保,650114.553496,650114.553496,0.65761
SZ000545,金浦钛业,249668.773288,242728.983288,0.44328
SZ000546,金圆股份,748947.327008,690669.430368,1.14091
SZ000547,航天发展,2305754.873116,1730961.670468,1.53824
SZ000548,湖南投资,192198.087235,192187.692235,1.22034
SZ000550,江铃汽车,1110956.418,667261.990395,1.4808
SZ000551,创元科技,398480.08338,398480.08338,5.75603
SZ000552,靖远煤电,516855.4573,516125.525212,1.56259
SZ000553,安道麦A,2226363.75962,426441.19882,0.49553
SZ000554,泰山石油,229819.20696,173346.562814,1.90549
SZ000555,神州信息,1455571.9095,1433527.2525,1.26162
SZ000557,西部创业,513347.90672,513186.501696,2.62074
SZ000558,莱茵体育,346801.242281,346566.86016,0.54954
SZ000559,万向钱潮,1360060.770276,1360055.790756,0.33212
SZ000560,我爱我家,767893.277426,625079.545594,0.67848
SZ000561,烽火电子,431145.624873,425377.26878,1.79026
SZ000563,陕国投Ａ,1415152.586022,1415152.586022,1.60329
SZ000564,供销大集,2901781.035573,968847.734673,11.34653
SZ000565,渝三峡Ａ,206823.48894,206823.48894,0.31557
SZ000566,海南海药,957897.132288,862906.962537,0.94071
SZ000567,海德股份,889900.829288,302287.385788,11.09714
SZ000568,泸州老窖,13459610.501964,13416907.555755,1.19954
SZ000570,苏常柴Ａ,254302.569678,186352.569678,0.75454
SZ000571,*ST大洲,223867.6,221798.2305,1.34953
SZ000572,ST海马,312480.92094,312009.49256,2.17786
SZ000573,粤宏远Ａ,167372.495832,163270.527774,0.66242
SZ000576,广东甘化,317531.569308,306864.827706,2.58084
SZ000581,威孚高科,2211619.64944,1833587.15408,1.14865
SZ000582,北部湾港,1745770.800072,1353384.32772,0.47152
SZ000584,哈工智能,339781.683806,331467.02245,0.72055
SZ000585,*ST东电,124891.91,87147.199854,0.51905
SZ000586,汇源通信,191118.72,191118.72,2.74235
SZ000587,*ST金洲,191137.4397,109171.0665,3.92564
SZ000589,贵州轮胎,323821.257424,314838.507424,0.76046
SZ000590,启迪古汉,243063.336005,242966.870405,0.97191
SZ000591,太阳能,998356.546624,676316.844428,0.81852
SZ000592,平潭发展,513853.717272,509077.29439,4.14711
SZ000593,大通燃气,174294.670374,174222.820134,0.46948
SZ000595,*ST宝实,132220.31025,130127.40815,0.756
SZ000596,古井贡酒,7408963.2,5643523.2,0.90497
SZ000597,东北制药,705483.894186,652340.874042,0.86978
SZ000598,兴蓉环境,1379632.994124,1379632.994124,0.25938
SZ000599,青岛双星,365369.907231,338551.970022,2.19295
SZ000600,建投能源,913729.45176,555922.50426,1.06852
SZ000601,韶能股份,588900.659605,588508.471065,0.65218
SZ000603,盛达资源,832103.031276,698038.48629,1.90247
SZ000605,渤海股份,210184.5256,200073.386196,0.52734
SZ000606,顺利办,290237.954787,268029.408674,1.2134
SZ000607,华媒控股,471194.36383,409690.165647,1.44142
SZ000608,阳光股份,358458.561702,358405.288602,0.25093
SZ000609,中迪投资,166391.630232,162353.485632,3.35386
SZ000610,西安旅游,192002.547711,190807.067209,4.00822
SZ000611,*ST天首,119588.995788,113049.16545,0.38629
SZ000612,焦作万方,640211.074578,639597.686328,4.15597
SZ000613,大东海A,278900.6,203661.4756,6.01911
SZ000615,京汉股份,327786.916663,323501.632292,1.97167
SZ000616,海航投资,391884.23245,391884.23245,1.76056
SZ000617,中油资本,9291928.123065,2104480.978551,0.07971
SZ000619,海螺型材,174600,174600,0.47494
SZ000620,新华联,572800.50684,572774.39139,0.49968
SZ000622,恒立实业,161160.654,161160.654,0.75285
SZ000623,吉林敖东,1846906.23372,1813584.0943,0.97399
