http://www.shdjt.com/flsort.asp?lb=993505
序	股票代码	股票名称	行业	最新	涨幅↓	市值亿元	市盈率%	涨幅3日%	涨幅半年	净额万元	ddx	ddy	ddz	主动率	通吃率	ddx红	特大差	大单差	中单差	小单差	活跃度	单数比	特大买入	特大卖出	大单买入	大单卖出	中单买入	中单卖出	小单买入	小单卖出	换手率	量比
102	600369	西南证券 点评	金融服务	5.19	0.39%	293	33	12.58	4.22	-77	0	-.06	-11.23	9.97	-.3	4	0	1.2	-1.5	-3.1	3.4	121	0.84	12.7	11.5	47.5	49.0	15.4	18.5	24.4	21.0	0.88	0.49
103	600999	招商证券 点评	金融服务	18.50	0.38%	1058	19	14.06	10.41	438	0	-.02	-6.09	5.44	1.4	4	1	-3.3	4.7	-.5	-0.9	114	0.88	7.1	10.4	50.7	46.0	18.9	19.4	23.3	24.2	0.30	0.62
104	600176	中国巨石 点评	非金属	11.00	0.36%	385	19	30.02	12.94	-2555	-.07	-.08	-22.34	12.89	-8.8	4	0	-5.1	-3.7	2.7	6.1	121	0.80	7.6	12.7	48.6	52.3	19.0	16.3	24.8	18.7	0.75	0.73
105	300024	机器人 点评	通用设备	14.36	0.35%	217	59	-3.62	-8.77	-27	0	-.04	-2.29	-.55	-.1	3	0	5	-5.1	1.2	-1.1	77	0.94	10.0	5.0	28.2	33.3	39.5	38.3	22.3	23.4	1.26	1.24
106	600018	上港集团 点评	水上运输	5.87	0.34%	1360	15	-.17	-14.06	-3775	-.03	-.02	-43.82	17.94	-19.7	4	0	-16.7	-3	9	10.7	114	0.67	7.9	24.6	39.4	42.4	23.0	14.0	29.7	19.0	0.14	1.22
107	002142	宁波银行 点评	金融服务	29.20	0.34%	1642	12	24.79	24.89	3414	.02	.07	28.16	.31	6.8	5	1	2	4.8	.1	-6.9	102	1.49	20.0	18.0	34.5	29.7	29.2	29.1	16.3	23.2	0.31	0.86
108	600100	同方股份 点评	电子设备	8.91	0.34%	264	28	-1.76	-5.51	-5326	-.2	-.14	-37.76	-9.21	-14.8	4	0	-16.6	1.8	7.2	7.6	121	0.69	7.9	24.5	45.1	43.3	24.3	17.1	22.7	15.1	1.36	1.17
109	601398	工商银行 点评	金融服务	5.99	0.34%	16150	6	1.7	5.46	10670	.01	0	47.27	-24.47	11.7	1	1	9.9	1.8	-5.4	-6.3	161	1.53	53.4	43.5	33.0	31.2	5.7	11.1	7.9	14.2	0.06	0.94
110	600406	国电南瑞 点评	软件服务	21.97	0.32%	645	35	18.44	16.99	962	.02	.06	17.86	9.42	4	2	1	2.6	1.4	2.8	-6.8	99	1.32	7.4	4.8	44.2	42.8	21.5	18.7	26.9	33.7	0.37	0.83
111	600893	航发动力 点评	运输设备	22.44	0.31%	437	92	-7.96	-6.34	-2745	-.06	-.07	-33.31	7.44	-10	2	0	-6.9	-3.1	2.7	7.3	128	0.70	10.6	17.5	48.4	51.5	18.3	15.6	22.7	15.4	0.63	1.12
112	002241	歌尔股份 点评	电子设备	20.58	0.29%	569	51	37.75	116.18	-2871	-.05	-.3	-10.92	2.66	-2.4	2	0	2	-4.4	-2.6	5.0	96	0.84	19.3	17.3	27.5	31.9	28.5	31.1	24.7	19.7	2.08	1.12
113	601319	中国人保 点评	保险业	7.76	0.26%	435	12	-9.45	-17.31	-2798	-.06	-.06	-13.64	-7.18	-5.3	3	0	-3.4	-1.9	1.8	3.5	111	0.86	11.2	14.6	41.6	43.5	19.2	17.4	28.0	24.5	1.21	0.79
114	600346	恒力石化 点评	化学纤维	16.11	0.25%	746	12	10.42	33.47	-2669	-.04	-.03	-23.53	-2.33	-11.5	2	0	-1.7	-9.8	1.7	9.8	113	0.81	6.4	8.1	44.5	54.3	19.6	17.9	29.5	19.7	0.31	0.72
115	600362	江西铜业 点评	有色金属	17.17	0.23%	356	22	-.69	12.08	-3310	-.09	-.02	-19.58	-1.49	-7.2	0	0	-3.1	-4.1	-1.7	8.9	107	0.80	8.9	12.0	41.0	45.1	18.8	20.5	31.3	22.4	1.29	0.56
116	600233	圆通速递 点评	邮政业	12.81	0.23%	363	20	15.41	3.39	-76	0	-.02	-5.6	10.42	-.9	3	0	-1.3	.4	6.8	-5.9	79	0.89	0.0	1.3	39.1	38.7	28.2	21.4	32.7	38.6	0.23	1.16
117	600588	用友网络 点评	软件服务	30.33	0.23%	756	127	-11.03	15.94	-823	-.01	-.03	-5.88	4.36	-1.1	4	0	-2.8	1.7	.4	0.7	119	0.92	16.0	18.8	42.8	41.1	16.7	16.3	24.5	23.8	0.99	1.34
118	600196	复星医药 点评	医药制造	27.10	0.22%	545	25	3.44	3.47	-165	0	0	-6.31	-9.81	-.3	0	0	5.6	-5.9	-1.6	1.9	134	0.91	21.5	15.9	45.4	51.3	14.0	15.6	19.1	17.2	1.02	1.21
119	600998	九州通 点评	批发业	14.01	0.21%	234	19	4.4	14.27	236	.01	-.01	-.9	10.8	1.4	3	1	.8	.6	-2.7	1.3	133	0.97	13.6	12.8	53.4	52.8	15.1	17.8	17.9	16.6	0.72	1.08
120	600926	杭州银行 点评	金融服务	9.36	0.21%	439	7	15.7	14.15	825	.02	.02	12.18	-2.95	5.5	2	1	6	-.5	-3.5	-2.0	124	1.11	22.1	16.1	42.4	42.9	15.8	19.3	19.7	21.7	0.34	1.00
121	000166	申万宏源 点评	金融服务	5.16	0.19%	1163	20	5.52	2.99	-3216	-.03	-.04	-21.81	10.43	-8.4	3	0	-7.5	-.9	4	4.4	88	0.74	12.3	19.8	27.3	28.2	36.6	32.6	23.8	19.4	0.33	0.71
122	601328	交通银行 点评	金融服务	5.69	0.18%	2233	5	.89	-3.72	3832	.02	0	28.95	-11.03	8.5	1	1	9.4	-.9	-2.9	-5.6	147	1.31	48.9	39.5	28.7	29.6	11.3	14.2	11.1	16.7	0.20	0.94
123	601336	新华保险 点评	保险业	50.94	0.18%	1062	9	3.81	-5	652	.01	0	-1.08	-2.7	.7	1	1	-.8	1.5	-1	0.3	141	0.98	22.2	23.0	48.8	47.3	13.9	14.9	15.1	14.8	0.87	0.98
124	601169	北京银行 点评	金融服务	5.74	0.17%	1047	5	8.3	.46	-803	-.01	-.04	-31.72	17.37	-3	5	0	-5	2	-2.2	5.2	137	0.67	23.1	28.1	43.9	41.9	10.8	13.0	22.2	17.0	0.26	0.75
125	600383	金地集团 点评	房地产业	14.56	0.14%	657	9	28.4	19.15	-3424	-.05	-.08	-39.22	-4.87	-9	2	0	-1.3	-7.7	3.8	5.2	138	0.66	23.2	24.5	41.5	49.2	16.3	12.5	19.0	13.8	0.58	0.69
126	601766	中国中车 点评	运输设备	7.25	0.14%	1662	19	1.4	-10.27	-5517	-.03	0	-30.36	10.02	-9.7	0	0	3.7	-13.4	3.6	6.1	140	0.75	27.3	23.6	37.7	51.1	14.1	10.5	20.9	14.8	0.34	1.35
127	600522	中天科技 点评	电气机械	8.45	0.12%	259	14	-1.4	-8.75	-2935	-.11	-.12	-23	-7.6	-9.1	3	0	-2.1	-7	3.3	5.8	108	0.78	9.9	12.0	39.8	46.8	25.0	21.7	25.3	19.5	1.25	1.08
128	601318	中国平安 点评	保险业	86.20	0.09%	9338	9	.36	-3.31	-3082	0	0	-1.77	-7.54	-.6	0	0	-2.6	2	.7	-0.1	163	0.99	41.8	44.4	39.5	37.5	11.5	10.8	7.2	7.3	0.55	1.12
129	601628	中国人寿 点评	保险业	34.98	0.09%	7284	13	.49	21.67	2496	0	0	12.03	1.87	6.7	1	1	11.9	-5.2	-3.4	-3.3	125	1.09	20.8	8.9	45.2	50.4	11.9	15.3	22.1	25.4	0.05	0.79
130	002422	科伦药业 点评	医药制造	24.16	0.08%	250	29	-15.11	-17.57	3737	.15	.07	21.09	-12.05	15.2	8	1	3.6	11.6	-9.2	-6.0	72	1.17	9.2	5.6	34.4	22.8	30.9	40.1	25.5	31.5	0.99	0.98
131	002493	荣盛石化 点评	化学纤维	12.34	0.00%	718	32	14.47	2.24	-894	-.01	-.02	-38.73	13.68	-14.5	2	0	-8.8	-5.7	-1.7	16.2	92	0.61	7.4	16.2	31.4	37.1	23.0	24.7	38.2	22.0	0.09	0.83
132	300017	网宿科技 点评	软件服务	9.84	0.00%	214	23	-5.48	-11.75	-2654	-.12	-.28	-15	-4.16	-4.7	4	0	-3.4	-1.3	1.4	3.3	87	0.79	10.0	13.4	31.2	32.5	36.0	34.6	22.8	19.5	2.63	1.10
133	600019	宝钢股份 点评	黑色金属	5.80	0.00%	1282	11	-1.53	-12.25	-5597	-.04	-.04	-41.54	-3.71	-11.9	4	0	8.1	-20	-.8	12.7	136	0.66	24.6	16.5	37.3	57.3	11.7	12.5	26.4	13.7	0.37	0.74
134	600023	浙能电力 点评	电热供应	3.98	0.00%	541	11	-.25	-11.16	-159	0	.01	3.13	-10.75	-2.8	6	0	2.6	-5.4	-2.2	5.0	94	1.13	14.0	11.4	31.5	36.9	13.6	15.8	40.9	35.9	0.10	0.76
135	600011	华能国际 点评	电热供应	5.64	0.00%	620	12	1.26	-10.48	-2776	-.04	0	-37.2	1.42	-17.3	0	0	-16.2	-1.1	6.4	10.9	102	0.69	5.6	21.8	36.7	37.8	18.7	12.3	39.0	28.1	0.26	0.73
136	600027	华电国际 点评	电热供应	3.70	0.00%	259	11	1.93	-1.18	-987	-.04	0	-21.22	-15.55	-10.2	0	0	-6.8	-3.4	2.4	7.8	91	0.79	3.7	10.5	36.9	40.3	16.4	14.0	43.0	35.2	0.37	0.89
137	600050	中国联通 点评	信号传输	6.04	0.00%	1280	33	.83	-2.74	-7062	-.06	-.02	-18.64	-3.66	-10.5	4	0	-8.7	-1.8	5.9	4.6	125	0.88	20.6	29.3	36.7	38.5	19.0	13.1	23.7	19.1	0.52	1.03
138	000627	天茂集团 点评	保险业	7.04	0.00%	303	26	2.62	10.69	-1123	-.04	-.03	-21.7	-10.3	-14.9	3	0	-6.7	-8.2	4.2	10.7	71	0.83	1.4	8.1	26.8	35.0	37.7	33.5	34.1	23.4	0.25	0.72
139	000629	攀钢钒钛 点评	有色金属	2.94	0.00%	140	13	-4.23	-13.78	-724	-.05	-.14	-27.23	-3.9	-8.3	2	0	-7.2	-1.1	2.4	5.9	96	0.68	20.1	27.3	23.6	24.7	27.4	25.0	28.9	23.0	0.62	0.86
140	002294	信立泰 点评	医药制造	20.19	0.00%	211	22	-9.87	-10.62	708	.03	0	5.68	-7.97	5.6	4	1	4.4	1.2	-7.1	1.5	65	1.00	6.9	2.5	28.2	27.0	37.6	44.7	27.3	25.8	0.60	0.66
141	001979	招商蛇口 点评	房地产业	20.33	0.00%	1609	24	3.72	-4.38	-1476	-.01	.01	-3.59	-11.55	-7.5	2	0	-.2	-7.3	12.8	-5.3	72	1.11	13.9	14.1	18.5	25.8	44.2	31.4	23.4	28.7	0.12	0.85
142	601577	长沙银行 点评	金融服务	9.10	0.00%	91	6	5.32	-3.09	-1042	-.12	-.1	-23.43	-7.53	-9.3	3	0	-5.4	-3.9	4.1	5.2	120	0.79	4.1	9.5	51.1	55.0	22.9	18.8	21.9	16.7	1.24	0.79
143	601600	中国铝业 点评	有色金属	3.60	0.00%	395	57	1.69	-8.4	-1324	-.03	0	-18.59	-9.68	-5.9	0	0	-11.8	5.9	1	4.9	118	0.81	11.6	23.4	44.5	38.6	15.4	14.4	28.5	23.6	0.57	0.58
144	601939	建设银行 点评	金融服务	7.31	0.00%	701	6	1.11	1.61	619	.01	0	3.68	5.9	1.2	1	1	-15.4	16.6	-1.3	0.1	157	1.03	42.1	57.5	36.9	20.3	9.8	11.1	11.2	11.1	0.74	0.84
145	601985	中国核电 点评	电热供应	5.09	0.00%	792	16	-6.43	-7.79	-1402	-.02	-.01	-24.55	19.82	-13.1	3	0	-7.5	-5.6	4.9	8.2	107	0.81	12.9	20.4	34.1	39.7	19.7	14.8	33.3	25.1	0.13	0.83
146	601360	三六零 点评	互联网	24.00	0.00%	95	24	8.99	11.8	-5226	-.55	-.77	-32.76	-3.39	-11.6	3	0	-3.3	-8.3	2.8	8.8	108	0.69	10.6	13.9	37.8	46.1	21.3	18.5	30.3	21.5	4.71	0.82
147	600583	海油工程 点评	开采辅助	7.68	0.00%	340	-40	44.91	40.92	-1597	-.05	-.09	-23.71	14.15	-9.5	6	0	-6.7	-2.8	6.9	2.6	90	0.74	3.1	9.8	37.2	40.0	24.9	18.0	34.8	32.2	0.50	0.88
148	600109	国金证券 点评	金融服务	9.40	0.00%	284	24	5.62	-2.99	-496	-.02	-.03	-5.98	-1.51	-1.4	3	0	5.8	-7.2	-.2	1.6	124	0.93	15.3	9.5	46.1	53.3	19.7	19.9	18.9	17.3	1.24	0.73
149	600170	上海建工 点评	土木工程	3.58	0.00%	304	9	1.99	-3.89	-863	-.03	-.07	-24.77	16.8	-8	4	0	.2	-8.2	-3.6	11.6	97	0.72	12.8	12.6	31.6	39.8	11.4	15.0	44.2	32.6	0.35	1.17
150	603260	合盛硅业 点评	化学制品	30.28	0.00%	111	25	.13	-10.13	-428	-.04	-.04	-9.54	-4.57	-4.9	3	0	-4.8	-.1	.7	4.2	94	0.91	0.5	5.3	44.1	44.2	23.6	22.9	31.8	27.6	0.79	0.96
151	600887	伊利股份 点评	食品加工	31.74	-0.03%	1875	26	11.72	-5	2564	.01	0	1.13	-5.15	1.9	4	1	8.7	-6.8	-2.1	0.2	137	0.99	30.8	22.1	38.6	45.4	12.3	14.4	18.3	18.1	0.72	1.10
152	002411	延安必康 点评	医药制造	15.86	-0.06%	226	37	-4.17	-12.86	3661	.16	-.19	5.02	23.64	15.5	9	1	3	12.5	-22	6.5	49	0.64	5.4	2.4	26.6	14.1	52.8	74.8	15.2	8.7	1.04	1.23
153	600009	上海机场 点评	航空运输	77.30	-0.08%	845	28	-7.95	-2.26	-4107	-.05	-.06	-21.1	-1.63	-5.8	1	0	-8.2	2.4	-1.9	7.7	128	0.79	20.2	28.4	40.8	38.4	13.2	15.1	25.8	18.1	0.84	1.14
154	002508	老板电器 点评	电气机械	34.49	-0.09%	322	23	32.5	21.53	310	.01	0	2.18	-10.45	2	5	1	1.9	.1	-4.9	2.9	54	1.01	5.8	3.9	22.4	22.3	30.0	34.9	41.8	38.9	0.48	0.61
155	600111	北方稀土 点评	有色金属	11.06	-0.09%	402	65	-5.06	-9.49	130	0	.02	2.05	4.53	.2	2	1	-2.9	3.1	.3	-0.5	122	1.03	16.2	19.1	45.1	42.0	15.6	15.3	23.1	23.6	1.61	1.05
156	002673	西部证券 点评	金融服务	9.79	-0.10%	343	49	7.58	-3.76	-159	0	-.09	-9.06	-.74	-.5	3	0	-2.7	2.2	-3	3.5	83	0.81	6.7	9.4	34.5	32.3	35.0	38.0	23.8	20.3	0.92	0.59
157	002024	苏宁易购 点评	零售业	10.25	-0.10%	797	6	-3.03	-10.09	-3555	-.04	-.1	-26.39	-4.32	-6.7	4	0	-6	-.7	-1.3	8.0	100	0.68	18.0	24.0	28.7	29.4	29.5	30.8	23.8	15.8	0.67	0.99
158	601006	大秦铁路 点评	铁路运输	8.16	-0.12%	1213	8	4.62	.74	2317	.02	.01	19.59	-25.83	12.6	4	1	11.2	1.4	-8	-4.6	106	1.14	23.3	12.1	36.2	34.8	15.3	23.3	25.2	29.8	0.15	1.13
159	603833	欧派家居 点评	家具制造	116.54	-0.12%	110	27	-2.4	4.04	-2108	-.19	-.28	-34.87	-1.49	-15	5	0	1.9	-16.9	-4.7	19.7	89	0.66	5.5	3.6	31.5	48.4	18.7	23.4	44.3	24.6	1.28	1.14
160	600015	华夏银行 点评	金融服务	7.69	-0.13%	986	6	5.2	.71	-969	-.01	.01	.72	-17.16	-7	5	0	-.4	-6.6	2.7	4.3	118	1.14	13.8	14.2	41.7	48.3	16.9	14.2	27.6	23.3	0.14	0.80
161	600066	宇通客车 点评	汽车制造	14.40	-0.14%	319	18	0	4.65	-1048	-.03	-.1	-16.01	-10.63	-5.3	4	0	-3.6	-1.7	-3.9	9.2	76	0.76	1.0	4.6	34.3	36.0	23.3	27.2	41.4	32.2	0.62	1.04
162	600068	葛洲坝 点评	土木工程	6.85	-0.15%	315	7	19.34	13.79	-4220	-.13	-.4	-47.8	9.22	-11.4	4	0	-12.9	1.5	3.9	7.5	110	0.55	11.4	24.3	37.7	36.2	18.3	14.4	32.6	25.1	1.17	0.94
163	600663	陆家嘴 点评	房地产业	13.60	-0.15%	399	16	.82	-11.52	-1032	-.03	0	-49.43	5.51	-19.6	0	0	-15.2	-4.4	2.8	16.8	108	0.60	11.1	26.3	33.3	37.7	17.3	14.5	38.3	21.5	0.13	1.29
164	600660	福耀玻璃 点评	非金属	24.52	-0.16%	491	20	11.96	5.92	-3267	-.07	-.11	-26.42	4.44	-9.5	4	0	2.3	-11.8	-6	15.5	99	0.72	9.6	7.3	35.1	46.9	19.4	25.4	35.9	20.4	0.70	0.84
165	601088	中国神华 点评	煤炭采选	18.56	-0.16%	3061	7	1.64	-5.55	-1752	-.01	0	-6.73	-18.53	-2.5	0	0	-2.4	-.1	1.6	0.9	148	0.94	18.2	20.6	54.6	54.7	12.6	11.0	14.6	13.7	0.23	0.78
166	601607	上海医药 点评	零售业	18.47	-0.16%	355	12	2.95	3.94	-204	-.01	0	-6.57	-9.96	-1.1	0	0	3	-4.1	3	-1.9	100	0.90	5.1	2.1	44.2	48.3	20.6	17.6	30.1	32.0	0.52	0.84
167	002773	康弘药业 点评	医药制造	37.74	-0.16%	234	45	4.08	16.7	2120	.09	-.04	6.77	-1.14	10.8	5	1	1.1	9.7	-12.6	1.8	83	0.91	11.7	10.6	35.4	25.7	25.8	38.4	27.1	25.3	0.83	1.10
168	601998	中信银行 点评	金融服务	6.20	-0.16%	1978	6	.49	5.98	-1512	-.01	0	-19.4	-14.11	-13	0	0	-9.8	-3.2	4.6	8.4	105	0.89	11.2	21.0	34.9	38.1	24.3	19.7	29.6	21.2	0.06	0.89
169	600704	物产中大 点评	批发业	5.30	-0.19%	228	8	-3.11	-5.69	-1626	-.07	-.11	-61.68	-15.25	-19.2	4	0	-19.4	.2	4.2	15.0	106	0.50	4.4	23.8	39.0	38.8	15.9	11.7	40.7	25.7	0.37	1.07
170	600436	片仔癀 点评	医药制造	109.00	-0.20%	658	44	10.15	-2.58	-2903	-.04	-.06	-27.57	-5.12	-8.3	2	0	3.1	-11.4	.6	7.7	128	0.75	10.5	7.4	49.3	60.7	17.9	17.3	22.3	14.6	0.53	0.77
171	601727	上海电气 点评	通用设备	5.02	-0.20%	516	26	1.62	-7.7	-1593	-.03	0	-40.83	1.73	-16.7	0	0	-14.6	-2.1	5.9	10.8	102	0.64	4.8	19.4	37.8	39.9	24.0	18.1	33.4	22.6	0.19	1.18
172	601225	陕西煤业 点评	煤炭采选	9.00	-0.22%	900	7	-2.49	.78	3114	.04	.01	26.69	-9.86	17.5	3	1	6.9	10.6	-7.4	-10.1	114	1.17	18.1	11.2	47.4	36.8	13.2	20.6	21.3	31.4	0.20	0.85
173	600390	五矿资本 点评	其他金融	8.20	-0.24%	51	10	10.7	5.03	101	.02	-.22	-10.66	-9.85	.7	5	1	-2	2.7	-2.8	2.1	108	0.81	8.4	10.4	45.7	43.0	20.2	23.0	25.7	23.6	2.86	0.76
174	000538	云南白药 点评	医药制造	89.10	-0.24%	543	24	17.9	7.07	-2088	-.04	-.05	-15.3	-2.9	-6.4	6	0	1.7	-8.1	2.5	3.9	100	0.84	15.4	13.7	31.4	39.5	32.2	29.7	21.0	17.1	0.60	0.93
175	000402	金融街 点评	房地产业	8.13	-0.25%	243	13	9.72	0	-1131	-.05	-.09	-35.52	2.68	-13.8	5	0	-.6	-13.2	-1.3	15.1	71	0.57	7.6	8.2	20.9	34.1	32.7	34.0	38.8	23.7	0.34	0.89
176	002410	广联达 点评	软件服务	34.53	-0.26%	307	184	-7.65	5.27	1946	.06	-.48	-5.57	-12.06	7.2	7	1	2.9	4.3	-26	18.8	39	0.53	4.4	1.5	18.9	14.6	31.3	57.3	45.4	26.6	0.89	1.13
177	002252	上海莱士 点评	医药制造	7.50	-0.27%	373	46	-10.71	2.88	-1875	-.05	-.2	-24.42	1.08	-6.3	2	0	-2.5	-3.8	-1.2	7.5	78	0.64	9.1	11.6	26.7	30.5	31.8	33.0	32.4	24.9	0.80	0.90
178	002594	比亚迪 点评	汽车制造	48.04	-0.27%	548	62	.84	-9.42	2828	.05	0	5.73	-.33	4.5	1	1	7.6	-3.1	-3.2	-1.3	103	1.02	22.0	14.4	31.8	34.9	28.1	31.3	18.1	19.4	1.14	0.92
179	601288	农业银行 点评	金融服务	3.72	-0.27%	10939	5	0	1.64	-625	0	0	-5.28	-3.53	-1.5	0	0	-12.6	11.1	-.3	1.8	148	0.95	36.9	49.5	36.4	25.3	10.2	10.5	16.5	14.7	0.04	0.58
180	601988	中国银行 点评	金融服务	3.71	-0.27%	7819	5	0	-1.59	-510	0	0	-10.06	-9.91	-1.6	0	0	-10	8.4	-3	4.6	144	0.89	33.0	43.0	38.4	30.0	9.5	12.5	19.1	14.5	0.04	0.85
181	601377	兴业证券 点评	金融服务	7.07	-0.28%	473	20	14.96	5.84	-6241	-.13	-.1	-30.66	-4.94	-14.4	3	0	-9	-5.4	4.3	10.1	112	0.75	13.9	22.9	35.0	40.4	20.7	16.4	30.4	20.3	0.91	0.54
182	600177	雅戈尔 点评	纺织服装	7.16	-0.28%	359	9	14.19	12.4	-1684	-.05	-.03	-23.09	-5.59	-13.7	1	0	-7	-6.7	4.2	9.5	100	0.83	4.7	11.7	38.3	45.0	20.6	16.4	36.4	26.9	0.34	1.06
183	600188	兖州煤业 点评	煤炭采选	10.57	-0.28%	313	6	1.34	8.97	-1105	-.04	0	1.6	-9.28	-4	0	0	.4	-4.4	2.2	1.8	113	1.10	12.7	12.3	41.8	46.2	18.8	16.6	26.7	24.9	0.88	0.71
184	300015	爱尔眼科 点评	卫生	39.39	-0.28%	991	74	15.75	30.21	-1327	-.01	-.06	-7.21	-5.12	-1.7	3	0	1.5	-3.2	-.6	2.3	86	0.88	18.6	17.1	23.7	26.9	29.9	30.5	27.8	25.5	0.79	1.09
185	600085	同仁堂 点评	医药制造	28.00	-0.28%	384	34	2.38	-7.28	-3516	-.09	-.03	-25.33	6.65	-17.8	1	0	2.8	-20.6	-.4	18.2	112	0.88	13.5	10.7	33.5	54.1	14.7	15.1	38.3	20.1	0.51	0.56
186	600104	上汽集团 点评	汽车制造	24.10	-0.29%	2772	10	-2.07	-5.82	-1741	-.01	.01	3.85	-12.71	-3.6	2	0	3.7	-7.3	1.1	2.5	118	1.13	13.3	9.6	43.8	51.1	16.5	15.4	26.4	23.9	0.17	0.88
187	600297	广汇汽车 点评	零售业	3.36	-0.30%	273	9	-14.5	-24.92	-970	-.04	-.05	-34.63	.73	-11.7	2	0	-2.4	-9.3	-1.2	12.9	91	0.62	3.3	5.7	36.3	45.6	19.8	21.0	40.6	27.7	0.30	0.91
188	600016	民生银行 点评	金融服务	6.34	-0.31%	2248	5	.48	4.02	76	0	0	-3.22	-3.5	.2	1	1	-4.9	5.1	-2	1.8	134	0.95	25.5	30.4	41.5	36.4	15.1	17.1	17.9	16.1	0.17	0.91
189	603160	汇顶科技 点评	电子设备	215.82	-0.31%	969	43	7.58	55.95	-1422	-.02	-.02	-6.77	-6.58	-1.9	4	0	2.7	-4.6	-1.2	3.1	134	0.93	18.9	16.2	47.0	51.6	14.9	16.1	19.2	16.1	0.77	1.06
190	000728	国元证券 点评	金融服务	9.24	-0.32%	272	33	8.45	1.54	-942	-.03	-.13	-17.19	-1.19	-5	2	0	-1.2	-3.8	-2.8	7.8	76	0.73	4.5	5.7	31.0	34.8	33.8	36.6	30.7	22.9	0.69	0.58
191	601800	中国交建 点评	土木工程	9.34	-0.32%	1097	8	5.54	-17.56	-11390	-.1	-.01	-54.53	-2.99	-14	0	0	-9.1	-4.9	6.8	7.2	140	0.58	13.7	22.8	49.1	54.0	19.4	12.6	17.8	10.6	0.74	1.38
192	601633	长城汽车 点评	汽车制造	9.17	-0.33%	553	22	3.73	.33	-476	-.01	0	-11.38	-13.78	-3.1	0	0	-3.1	0	-3.6	6.7	78	0.81	2.6	5.7	34.9	34.9	19.6	23.2	42.9	36.2	0.28	1.06
193	600516	方大炭素 点评	非金属	12.18	-0.33%	331	13	17.12	-1.77	-4805	-.14	-.19	-21.02	-4.66	-6.1	2	0	-4.5	-1.6	-.3	6.4	121	0.78	10.5	15.0	47.1	48.7	16.7	17.0	25.7	19.3	2.38	0.72
194	000425	徐工机械 点评	专用设备	5.78	-0.34%	404	11	30.18	24.57	-2584	-.06	.18	4.74	-7.5	-4.5	2	0	-3.5	-1	6.3	-1.8	87	1.24	12.3	15.8	28.9	29.9	33.4	27.1	25.4	27.2	1.42	0.72
195	601618	中国中冶 点评	土木工程	2.84	-0.35%	507	11	2.16	-6.27	-2670	-.05	-.01	-67.82	-4.71	-19.1	0	0	-11.1	-8	2.6	16.5	117	0.48	13.4	24.5	35.4	43.4	15.3	12.7	35.9	19.4	0.28	0.75
196	601166	兴业银行 点评	金融服务	20.14	-0.35%	3837	6	16.82	10.11	-7455	-.02	-.01	-11.92	-6.93	-5.6	3	0	5.2	-10.8	.7	4.9	156	0.92	37.5	32.3	37.7	48.5	11.1	10.4	13.7	8.8	0.35	0.86
197	600487	亨通光电 点评	电气机械	16.42	-0.36%	305	20	7.6	-4.65	-4524	-.15	-.2	-23.12	-9.94	-7.6	3	0	-7.6	0	.4	7.2	112	0.76	6.6	14.2	45.7	45.7	21.0	20.6	26.7	19.5	1.94	1.20
198	000709	河钢股份 点评	黑色金属	2.60	-0.38%	276	12	.39	-10.88	-566	-.02	-.03	-11.97	-19.35	-7.7	3	0	-5.5	-2.2	10.8	-3.1	58	0.87	7.8	13.3	17.5	19.7	38.7	27.9	36.0	39.1	0.27	0.85
199	000069	华侨城A 点评	房地产业	7.75	-0.39%	544	8	8.54	3.47	-6100	-.11	-.18	-56.7	-13.34	-16.7	1	0	-3.8	-12.9	4.5	12.2	114	0.53	16.8	20.6	32.1	45.0	26.7	22.2	24.4	12.2	0.67	0.86
200	300136	信维通信 点评	电子设备	46.43	-0.39%	376	41	33.92	77.08	-4986	-.13	-.16	-8.83	-8.42	-4.5	2	0	-6.6	2.1	3.3	1.2	109	0.92	18.1	24.7	34.3	32.2	31.2	27.9	16.4	15.2	2.95	0.73
201	002736	国信证券 点评	金融服务	12.87	-0.39%	1055	21	-1.45	-2.13	-458	0	-.05	-12.04	-7	-1.3	1	0	3.6	-4.9	1.2	0.1	79	0.77	11.4	7.8	27.5	32.4	35.4	34.2	25.7	25.6	0.33	0.83
202	600919	江苏银行 点评	金融服务	7.24	-0.41%	801	5	7.58	2.99	-2549	-.03	0	-16.01	-17.84	-13.6	5	0	-1.5	-12.1	6.4	7.2	105	0.96	7.6	9.1	38.3	50.4	25.3	18.9	28.8	21.6	0.23	0.88
203	603156	养元饮品 点评	饮料制造	29.24	-0.41%	187	13	0	-19.89	-1997	-.11	-.07	-47.29	-2.83	-23.7	2	0	-2.4	-21.3	5.4	18.3	98	0.64	2.6	5.0	34.8	56.1	24.2	18.8	38.4	20.1	0.45	1.22
204	601997	贵阳银行 点评	金融服务	9.56	-0.42%	293	5	15.74	6.46	-2609	-.09	-.07	-35.04	-15.13	-19.9	2	0	-16.2	-3.7	7.7	12.2	102	0.75	1.6	17.8	39.5	43.2	23.6	15.9	35.3	23.1	0.45	0.95
205	601229	上海银行 点评	金融服务	9.50	-0.42%	1260	6	5.67	6.15	-2347	-.02	0	-13.38	-22.07	-12.1	4	0	-6.5	-5.6	5.7	6.4	101	0.98	8.6	15.1	36.0	41.6	24.7	19.0	30.7	24.3	0.15	0.89
